j1,j2,j3,j4,j5,j6,j7
0.0,0.7,0.0,1.5707963267948966,0.0,0.8707963267948966,0.0
-0.009362810088699906,0.7000973091531517,0.019306554114017126,1.5710298052757736,0.0024918858865432226,0.8708993757170008,0.0
-0.019081014069183194,0.7004976412353894,0.03888851081133224,1.5713623486983412,0.005030400087685809,0.8709817485945996,0.0
-0.03283117617518244,0.7015263149727892,0.06746183677504392,1.5720009237241526,0.008713524277404794,0.8710627074535869,0.0
-0.04602984695193445,0.7029537769246127,0.09251086726101869,1.572653769125938,0.011321634753254215,0.8709676533096756,0.0
-0.06392233340159362,0.7052356365372554,0.12442095340084705,1.573463302287561,0.012515803371254464,0.8706308227226105,0.0
-0.06975784883366219,0.7070100237126103,0.1400749852295892,1.5743115146904934,0.011378428886741431,0.8703876365416476,0.0
-0.08617474625565145,0.7102727841218155,0.17071263658988398,1.575401210665287,0.010577344474869273,0.8697384442133349,0.0
-0.07957775841146583,0.7112233630856942,0.17129056149913574,1.5765334997460958,0.008684063533634503,0.8694990895912273,0.0
-0.09787559086298786,0.7155078595079444,0.20514003355196006,1.5776401376440976,0.01151098355984916,0.8675386083553378,0.0
-0.11125231162115069,0.7186237955838577,0.22685767566006215,1.5783217262859341,0.011155019247827684,0.866702526276529,0.0
-0.10129737117006148,0.7191377097934706,0.2226418483385163,1.579669589626612,0.009169452288199823,0.8663613011771564,0.0
-0.11243854283741428,0.7223087424441816,0.24252397814808618,1.580257585367788,0.011340178918815743,0.8645192624060413,0.0
-0.12473462821765992,0.7256516319065313,0.2633009330180611,1.5803927068394232,0.011804184912183222,0.8617148346701783,0.0
-0.11613413294414507,0.7252557108878188,0.25784517902617515,1.5803170873479153,0.011095831381859723,0.8587485586736455,0.0
-0.1268190983667539,0.7286220088467447,0.2779277386943647,1.5798130598012596,0.012704971433970145,0.853338547465399,0.0
-0.127431224543947,0.7304991683833411,0.285844009765498,1.5797517808384245,0.012477133548794928,0.8487826901637157,0.0
-0.13703260792931177,0.7341568739321738,0.30465051531772025,1.5796179087701039,0.012730704253121604,0.8438313605378281,0.0
-0.1265970887913863,0.7338416283193996,0.2985109133444038,1.5799113698506195,0.011946033712628625,0.8400712395830366,0.0
-0.13456825904663813,0.7372241792848507,0.3142246439646653,1.5802269693802469,0.013853987478426675,0.8365397330799748,0.0
-0.1458682531131166,0.7415493726040661,0.334582960032636,1.5801979126388528,0.014441274812572453,0.8316155760755597,0.0
-0.13439898934876818,0.7409043860823258,0.32674707484469,1.5807195981086413,0.013661622125483245,0.8281418309770185,0.0
-0.14351038720961304,0.7454247699785677,0.3450614786103898,1.5815873427569596,0.015717275179416384,0.8245810238593184,0.0
-0.15607807290053846,0.7508816399282519,0.36779275965234925,1.5818375713336374,0.016139759754224603,0.8191682914764807,0.0
-0.14012710215988994,0.7488283166785435,0.3537076072514554,1.5826143854829917,0.015215403867235912,0.8163193872911305,0.0
-0.14949185556061798,0.7535919844097159,0.3709954775604274,1.5841726320696603,0.01688779875620999,0.8151761561748311,0.0
-0.159092895405809,0.7582148509525483,0.3885664195189606,1.5843986489661024,0.01748408071970212,0.8105457156068158,0.0
-0.15240802307830736,0.7585238468830282,0.38569100501964937,1.585107990742033,0.01700941054831545,0.8073019491603792,0.0
-0.1636994752391171,0.7647980801805958,0.40783252762271804,1.585623668878051,0.01814375824829566,0.8007858103483133,0.0
-0.15071375236372986,0.7664535823549395,0.40433700579259935,1.5878718130395906,0.017331469483996637,0.7940016001955407,0.0
-0.17036356804189193,0.7785835874715993,0.4415740971191455,1.592538038589884,0.020273462260087794,0.792695258076684,0.0
-0.1662436063988935,0.7810520090264296,0.4443039620632017,1.5938721338967283,0.01984062394692193,0.7874499508245967,0.0
-0.1736892160983208,0.7854837851240756,0.4579427731347442,1.5941116163865927,0.020435115245093914,0.7832064267672253,0.0
-0.17176444394051893,0.7882056159804717,0.46232147231249393,1.595343866023,0.020139410368015025,0.77860580498684,0.0
-0.17852894828995458,0.7937152537378864,0.4773361522396492,1.5961140227863642,0.02056194847224201,0.7730170950362649,0.0
-0.17504257464269213,0.7956574702353318,0.47920073788486867,1.5971772543341403,0.020340124717178533,0.7682393350405846,0.0
-0.18089069333485142,0.8021605645241314,0.4952879306853185,1.5982447339049726,0.021115308477395824,0.7604085299307675,0.0
-0.18501693862276297,0.8071649227206059,0.5070086175049974,1.5992548124698107,0.021132605739005317,0.7549603840726631,0.0
-0.18064729331382645,0.8088713276791315,0.5076400072278844,1.6005343445067848,0.020913338887987524,0.7503368521900063,0.0
-0.18376684575828764,0.8123386658437831,0.5158329591312965,1.600961286758857,0.02134925500869351,0.7459485061412537,0.0
-0.1881148931861633,0.8166227949382134,0.5260433241210949,1.6015416591935805,0.02152033394192807,0.741378130538889,0.0
-0.18480154181294725,0.817693662261385,0.5261077620269072,1.6023205984992126,0.02142405002780578,0.7376057700813811,0.0
-0.1883072064927217,0.8220595299004113,0.535845584443446,1.602978120058129,0.02170259726728108,0.7322711695093764,0.0
-0.18906063514418692,0.82484825279976,0.5411007178274814,1.6036908840207933,0.021702020207190816,0.7282861586658985,0.0
-0.18957961351148594,0.8274840976483652,0.5459041579393479,1.6044098531654154,0.021696491027712348,0.7244642542459814,0.0
-0.19038095357562723,0.8304684667655051,0.5513995878991819,1.6052210380463103,0.021695985971713176,0.7203850582197894,0.0
-0.19069429699046267,0.8332362610086524,0.5561944918376585,1.6060596936821938,0.021686179638319883,0.7164076827525079,0.0
-0.19171545589544234,0.8358956275646452,0.5611686873638305,1.6067273800175654,0.021688478177440174,0.7129798295710967,0.0
-0.1902596091040902,0.838409577468759,0.5644637359455749,1.6077788744607173,0.02166120279577672,0.7082653363030341,0.0
-0.1928446653530586,0.8417703612543561,0.5714381460018594,1.6082554452821782,0.021723292476247047,0.7042743689104546,0.0
-0.18945069825627517,0.8426174051105902,0.5709096352795423,1.609026304702965,0.021694116006336146,0.7004791333978276,0.0
-0.19125372966897403,0.8464467195384658,0.5781359910702044,1.609706104587335,0.021857395449007794,0.6950129612788144,0.0
-0.19459385955259564,0.8514462569353107,0.5879299172568342,1.6106411122209654,0.02190422842273964,0.6894195227709715,0.0
-0.18838999590113087,0.8506117685656537,0.5831288228308829,1.611427444615102,0.021860810129979008,0.6862380195050525,0.0
-0.1881844980400178,0.8533681334351702,0.5874075461464058,1.6119587028026734,0.02204333192453806,0.6805351175714709,0.0
-0.18656861226980753,0.8573683947328632,0.5927611352122444,1.6130832430211235,0.022272629616886076,0.6717240416325172,0.0
-0.18189623139182234,0.8585517572645678,0.5920985574001506,1.613496246150202,0.022401958221324094,0.6636583742160838,0.0
-0.1879127847742974,0.8653725106885424,0.6051483758665213,1.6169012195441423,0.022383051243291527,0.6656035456635389,0.0
-0.18621756348001345,0.8671984774665855,0.6070586311910287,1.6170943837293523,0.022393203949972195,0.6591077930208535,0.0
-0.18208769492808938,0.8675761932344864,0.6054468222961015,1.6171280898885882,0.022313422931423237,0.6524008440471929,0.0
-0.18533901420329302,0.872136115701903,0.6135612652063287,1.6195848880036763,0.022104061607216993,0.6535124211921248,0.0
-0.18186605782844115,0.8720488388437679,0.6116148534130048,1.6194361690978154,0.021969703817493257,0.6482332725302669,0.0
-0.18438879140178205,0.876314185137003,0.6188267164673803,1.621888074011004,0.02167191310532632,0.6491729339043933,0.0
-0.17950964601287875,0.8758138591432676,0.6155133500970386,1.6216599493923045,0.02142542700873723,0.642585498588896,0.0
-0.18582317284313601,0.8817108905698491,0.6272035195620073,1.6241750197876232,0.02102394501637145,0.6449342949473457,0.0
-0.18494654846173222,0.8824459996032095,0.6278809722361726,1.6239463237438838,0.020889544873269713,0.6409032497692468,0.0
-0.18311488223429626,0.8825589525734224,0.627126421792361,1.623663697643506,0.020690464058901938,0.636885069793349,0.0
-0.18090953398615092,0.8824960888097686,0.6257517423152735,1.623961273809553,0.020393890019177286,0.6348364663865917,0.0
-0.1823820944429225,0.8851622236283103,0.6301025559464518,1.6255704280370424,0.019932269381236926,0.6356691937892451,0.0
-0.18016158961810885,0.8851505836061132,0.6287628120885088,1.6260042666886512,0.019579452139657526,0.6339168580659971,0.0
-0.18204792325011768,0.8878684246836119,0.6334273141022264,1.6275225852261332,0.01909385614516251,0.6349244845446106,0.0
-0.1795982521265058,0.8873725846916176,0.6313724216509361,1.627476077787342,0.018758990737146274,0.6323636295292724,0.0
-0.18157138534583583,0.8897332096695203,0.6356219811601302,1.628688169382097,0.018308435263607818,0.633385921171181,0.0
-0.1792413011713964,0.8892229626175367,0.6336041598020705,1.628669460830254,0.01794067399374123,0.6311232646970563,0.0
-0.1809244057923678,0.8910450072721555,0.636975467702052,1.6295585200829046,0.017554987760714007,0.6320073673704044,0.0
-0.17967044301653157,0.8909165998944159,0.6360376850195918,1.629809215885303,0.01725301079169076,0.6313279728518575,0.0
-0.18004073925049074,0.8916597328026881,0.6372008869158544,1.6303116202513588,0.016978390118493378,0.6317139990545725,0.0
-0.17974091820711005,0.8920819571808032,0.6375269923729623,1.630816835312042,0.01666430064268111,0.6319390991452117,0.0
-0.17969139143816365,0.8925492030162224,0.638071004315473,1.63126126133464,0.01638328978930879,0.632209403035637,0.0
-0.1795536711583126,0.892933625941334,0.6384536200896053,1.6316742069086456,0.0161058750805798,0.6324515304985817,0.0
-0.17945070430308285,0.893323152151053,0.638864055534813,1.6320814073031789,0.015822342407748952,0.6327123329405918,0.0
-0.17924572178110645,0.8939362443790827,0.6394815227936119,1.6327432784123928,0.015356819228843254,0.6331304180582235,0.0
-0.17910514711768394,0.894599554481223,0.6401972791282756,1.6334435475285694,0.014818353249880924,0.6336503351759133,0.0
-0.17896550517109633,0.8949306445788574,0.640501300802917,1.6338517376355328,0.014438388173007206,0.6340119993208019,0.0
-0.1789022818070314,0.8952588875537968,0.6408493856341422,1.6342329157271502,0.014054971591755104,0.6344027780154645,0.0
-0.17877238621133676,0.8955307175688575,0.6410802217113248,1.6346076218631074,0.013632219239567587,0.6348172877514469,0.0
-0.17874232862619951,0.8957688882038155,0.6413343416111807,1.6349100304499875,0.013252231513860971,0.6352178314027529,0.0
-0.17863829985001034,0.8959135118397957,0.641423095361753,1.6351668006839035,0.012878543836351026,0.6355896228791522,0.0
-0.17862945667466978,0.8960628723959284,0.64157994367052,1.6353859772653188,0.012530811152671371,0.6359622774137451,0.0
-0.17854258187245706,0.8961431260271275,0.6415972170505495,1.6355897947960314,0.012152876841617154,0.6363430153718297,0.0
-0.17854632363965917,0.8962358619208609,0.6416901853776392,1.635761036655496,0.011807616754950552,0.6367149105487165,0.0
-0.17847044718985958,0.8962602472952049,0.6416437373506372,1.6359173537432612,0.011433143197435372,0.6370919090811916,0.0
-0.17848423108818742,0.8963111499393374,0.6416913373186097,1.6360478307221709,0.011104212965272553,0.6374452218771873,0.0
-0.17842621165297187,0.8963031145036052,0.6416208116837815,1.6361512517381955,0.010800559407505171,0.6377471008777038,0.0
-0.1784325869036232,0.896327871112596,0.6416299107185929,1.6362667528826407,0.010459686677520511,0.6381050778306765,0.0
-0.17838178856657738,0.8963122491783132,0.6415552880192261,1.6363581368175344,0.010163459050907781,0.638395313378926,0.0
-0.17838252748038427,0.8963335461716426,0.641551190875862,1.6364927150154376,0.009746147180928338,0.6388220575089256,0.0
-0.17832386423976157,0.8963080964623494,0.6414573737415833,1.6365859223920238,0.009419588490891912,0.6391327899838171,0.0
-0.17835931691012658,0.8963174965847238,0.6414619937287656,1.6366917224396005,0.009020336729381668,0.6395423685084276,0.0
-0.17828852981443535,0.8962452330539122,0.6413025113897642,1.6367477903392116,0.008709554988599164,0.6398263978660063,0.0
-0.17834811340401283,0.8962303369241877,0.6412998890715367,1.636794747593237,0.008419868019917516,0.6401277554803325,0.0
-0.178308226805604,0.8961011342621519,0.6410858184913724,1.636802313606078,0.008086239853679407,0.6404387983948739,0.0
-0.17839248715091857,0.8960088520889555,0.6409981801851435,1.6367891667140806,0.007768151416001361,0.6407705742260228,0.0
-0.1783597487575266,0.8958471017658849,0.6407531545617926,1.636746605139907,0.007514617979304229,0.6410003570900431,0.0
-0.17846206398557762,0.8956874660875158,0.6405929207134692,1.636668637141662,0.007221953893370414,0.6413083755856793,0.0
-0.17846186540917056,0.8954356478841394,0.6402522254913975,1.6365506538937924,0.006951500057100836,0.6415600339910683,0.0
-0.17854118250567763,0.8952578648318555,0.6400598988515558,1.6364456201809015,0.006734737175593458,0.6417836782610777,0.0
-0.17861541652833307,0.8949533078471741,0.6396989464925679,1.6362596343358782,0.006469909942279662,0.6420489835751414,0.0
-0.17869994475867357,0.8946337770940603,0.6393266771445969,1.6360528406244508,0.0062250494637357085,0.6422958183996662,0.0
-0.1788680345154684,0.8941312157778061,0.6387677314048428,1.6356972761274462,0.0059117200374437144,0.642629919715819,0.0
-0.17892847853586982,0.8936830358966102,0.638215933583201,1.6353984812253404,0.005674093137164121,0.6428542808729979,0.0
-0.17913898827423452,0.8931639472237298,0.6376650772797487,1.6350015989241766,0.005406412190627835,0.6431499367499394,0.0
-0.17924627916824487,0.8925252404292526,0.6368964050458911,1.6345466893662095,0.005148810822111713,0.643398069515976,0.0
-0.17946727649561597,0.8919203892809859,0.6362427717164288,1.6340735322023987,0.00490413743750278,0.6436657402534409,0.0
-0.17968459100740244,0.8910480332094207,0.6352399731486946,1.633408657937319,0.004622604648284847,0.6439574508328667,0.0
-0.17987928937611655,0.8902989001224286,0.6343836598543882,1.6328298233219223,0.004390478896745694,0.6441917888639528,0.0
-0.18064746577764385,0.8885482436318641,0.6325816515994511,1.6313499253273887,0.003967464047431416,0.6447632156705956,0.0
-0.18043515893436587,0.8872220422618698,0.6307946853718165,1.6301784341635768,0.0037288960341757826,0.6437991756833283,0.0
-0.18137964393570047,0.886458670392224,0.6303814492771093,1.6293375107630466,0.0034563585044899967,0.644271365904233,0.0
-0.18111628766184895,0.8846447175089749,0.6279673146629812,1.6276445023755894,0.003189475933026752,0.6426725573480105,0.0
-0.1831779036945676,0.8832486698439503,0.6274158799667677,1.6259849647244589,0.0027716040016749093,0.643587455832796,0.0
-0.1820530724924366,0.8805183753514054,0.6234311130965797,1.6232044448639185,0.0025126238646393695,0.6392535828644982,0.0
-0.18405997571868205,0.8799598673815129,0.6239338888558871,1.622176268817617,0.00218077418047625,0.6400649840137516,0.0
-0.1830382668429653,0.8772056809735141,0.6199336936858816,1.619440176570696,0.001885781909760974,0.6361246366777465,0.0
-0.18557910687383605,0.8764974680374423,0.6205626964654803,1.6181412201941656,0.0014833615073184482,0.6371305652401424,0.0
-0.18521179022434642,0.8744023790002969,0.6177781332559305,1.615837977905071,0.0012292250614450633,0.6339475397798012,0.0
-0.1856920686420809,0.8719268553622802,0.6149129771433202,1.6133322588202395,0.0007983380888382506,0.6323133464661428,0.0
-0.18660627464442855,0.8698971259464469,0.6128367391449482,1.611259932953631,0.00037045224344034884,0.6316640192429658,0.0
-0.18684020612673535,0.8679000695008637,0.6104296097559927,1.609199359635289,1.8762943304355547e-05,0.6299725796859886,0.0
-0.18780205681754897,0.8659772626892372,0.6085052406747875,1.6071962469711982,-0.0003984658235944056,0.6293349939553137,0.0
-0.18841697384852701,0.8628105004037622,0.6048082832580075,1.603852980139748,-0.0009144475800528106,0.6267195769015373,0.0
-0.18955573801412307,0.8602994604550692,0.6022113243325433,1.6011765798762212,-0.0014316436182889327,0.6254707534454846,0.0
-0.1899672813973703,0.8573250741753027,0.5986140122449078,1.5979798889178032,-0.0019370662358640153,0.622556393024129,0.0
-0.19143422842647875,0.8545525062034063,0.5958904713153508,1.5947175018044037,-0.0025314685821915136,0.620327869311257,0.0
-0.1924739566199606,0.8531550127205798,0.5947586956097108,1.5926951031049505,-0.0028651448901726223,0.61823907566412,0.0
-0.19667836030639502,0.850141803226571,0.593507555718162,1.5877690766853056,-0.0035026923421254377,0.6143654673650355,0.0
-0.20276758696808855,0.8502748517795605,0.5976495244840273,1.5850214931249702,-0.003622019434671577,0.6123533012443725,0.0
-0.1927751735409427,0.8410728350619063,0.5786826710558209,1.5817554769566509,-0.0033359041882271485,0.6113994981708971,0.0
-0.19493997553977985,0.8381442079200666,0.5760206435356324,1.5779049907406577,-0.004104401461099219,0.6084135660469219,0.0
-0.1984826489073168,0.8363832094340482,0.5758576463216714,1.5745612908449127,-0.0046313430977475145,0.6057902951651509,0.0
-0.20642029276770643,0.836223056454046,0.5806977924722272,1.570992118774202,-0.004805701538109284,0.6036591682713452,0.0
-0.1913836253102842,0.8247223318480452,0.554858305749628,1.5678340843490615,-0.0043293021936942145,0.6033536121320384,0.0
-0.1971816313325596,0.824489503510575,0.5579466267104737,1.5660746510810302,-0.005116222520483005,0.6050701922540478,0.0
-0.20773279708641437,0.8237480021574433,0.5634802773329951,1.5611537187498759,-0.005526545249832022,0.6026135769987784,0.0
-0.18843938260169735,0.8109865137616831,0.5325511547599098,1.5583377767933506,-0.004965018383769463,0.6026625480157477,0.0
-0.19763529396464727,0.8120208605171105,0.5395877140975779,1.556748418549276,-0.005836293574434475,0.6052619611218414,0.0
-0.20954990782228336,0.8122172439614196,0.54724243450575,1.5523567289836522,-0.006010014082767868,0.6032526885394505,0.0
-0.19198375933825476,0.8007334288128191,0.5186686162707049,1.549624906816187,-0.005444820115739481,0.6034000925184176,0.0
-0.19782725604501228,0.8000398206905616,0.5211382783038476,1.5466960185413663,-0.0059897931509170135,0.6016225009927376,0.0
-0.20607832266849035,0.7993882032536598,0.5250789899684645,1.5432849643662954,-0.005882412164082251,0.6005808382300453,0.0
-0.1895580023765185,0.7889979010516867,0.4981066053112706,1.5406742797340054,-0.0053233764130388465,0.6007350173550104,0.0
-0.19663140858951986,0.7884117088270557,0.5014504438760361,1.537583603847368,-0.005858254026795529,0.599024764900949,0.0
-0.19889843138235222,0.7848422268365698,0.49668798838986483,1.5339607340317019,-0.005583995506192929,0.5983093952945917,0.0
-0.18918033767185966,0.777906612915353,0.47876660521785597,1.531540436661604,-0.0051076440467824604,0.598382806728008,0.0
-0.2029051393872696,0.7789949490356569,0.48906581193501386,1.5282221080963714,-0.005134699235537908,0.5973630818994042,0.0
-0.18679271244732865,0.7693156367515694,0.4621752818579455,1.5255530367921897,-0.00448880591258732,0.5976316918772511,0.0
-0.19541031195074954,0.7693637968768613,0.467416504114193,1.523039795993489,-0.004381758271172785,0.5969089566420961,0.0
-0.17974003915061293,0.7603804667741999,0.44119793645295946,1.5204226037264732,-0.003746485291370262,0.5970783793667248,0.0
-0.1932252394811779,0.7610712121618327,0.4506552336262097,1.5171506770247265,-0.0039111538642433,0.5959083932188562,0.0
-0.17766583392923915,0.752516492406819,0.42459584700476705,1.514591060893448,-0.0032695022266940365,0.5959692885189944,0.0
-0.1880072705200995,0.752162230255758,0.4299702983049748,1.5115213289298246,-0.0031200159778436813,0.5951024293223104,0.0
-0.1739896534640027,0.7449313095199079,0.4066607209067703,1.5093204617766478,-0.0025377376060564494,0.5950367521268819,0.0
-0.17855993044225285,0.7427482314289532,0.4045479352053841,1.5063256049032914,-0.0022597075291568352,0.5943083924674855,0.0
-0.1636064349696213,0.7354134057855136,0.379456504829819,1.503958300475112,-0.0016246327351256075,0.594153618616893,0.0
-0.17958868664359845,0.7362926299901933,0.3910028223055746,1.5009117683691175,-0.0016505209629095606,0.5929940499030975,0.0
-0.16051801288415687,0.7269146916689384,0.3579844759026067,1.4977147466623697,-0.0008009234060220133,0.5927350024055061,0.0
-0.1604729773309453,0.72394845676453,0.3502441530795958,1.4951142310681902,-0.00042037613075588385,0.5919578556813029,0.0
-0.1427700243845807,0.7153047312874509,0.31719052581383556,1.4915341007002432,0.0004846947275928469,0.5914081008213681,0.0
-0.16050272685584768,0.7166268198350811,0.3312440360009559,1.4890428119305974,-9.281695051424686e-05,0.5898539677201968,0.0
-0.14708270141365795,0.711561911744496,0.30904220235995034,1.487323338535581,0.0005098038274012039,0.5893427782977054,0.0
-0.14656654789768747,0.7094908928151358,0.30228383265471476,1.4855383708760204,0.0008427210930233324,0.5885588780004178,0.0
-0.1374750046513706,0.7037711037849581,0.27901892402783496,1.482302068925429,0.0017530080889342015,0.5877344630991058,0.0
-0.1346468969621862,0.7012419997979562,0.2683326572604268,1.4808994346211142,0.002624644563443147,0.5883080784193216,0.0
-0.12171492854926072,0.6967546094276278,0.24453938168582173,1.4794409111730555,0.0037876396090975664,0.5890906885697909,0.0
-0.12217792882018567,0.6951756976031201,0.2381273668123714,1.4782737772405348,0.00453507570734204,0.5895699753765892,0.0
-0.1085967763486553,0.6909369986812267,0.2126772754809701,1.476878343509953,0.00575990516078179,0.5903546427095686,0.0
-0.10064958341893766,0.6881508017459345,0.19477139743131594,1.4757330586944202,0.006794243386470925,0.5909942922376997,0.0
-0.09159877116454317,0.6855187272216676,0.17572901045016054,1.4747389058635945,0.007828680626731881,0.5916056073097055,0.0
-0.08577150959307381,0.6837068417032305,0.16156564327355294,1.473975808914833,0.008700708513580456,0.5921011692074704,0.0
-0.0749769848298146,0.6814310182470468,0.14073104377375892,1.4732395742776672,0.009728356436761303,0.5926546890054115,0.0
-0.07262697420589015,0.68011471028318,0.12893452380539933,1.4725301652412766,0.010654727294844896,0.5931853196293234,0.0
-0.06409865072211844,0.6788964070599316,0.11386751725515493,1.472240217042328,0.011361812961403893,0.5934992730600057,0.0
-0.04861700672695072,0.6766616411613193,0.08361522310256835,1.471608423810323,0.012748952623109811,0.5941619656571672,0.0
-0.04554894922456845,0.6761068435925358,0.07264374125094968,1.4714160321076668,0.013551545069654272,0.5945491351549365,0.0
-0.034642329372084835,0.6753217449310509,0.05286509279044174,1.4713263475237695,0.01446047809944417,0.5948935935455035,0.0
-0.029080359232774217,0.674957324859015,0.038403432508423534,1.4713205310130164,0.015334758525806215,0.5952649418527038,0.0
-0.017100507154333935,0.6746143415697482,0.01618245023181056,1.4714292366726944,0.01634202406309712,0.5956017312007535,0.0
-0.01411773684051999,0.6747454331402941,0.002444404458078246,1.471725450703583,0.01733052628780584,0.5960119664656246,0.0
-0.004826867962440459,0.6749369519729617,-0.014074676365350265,1.4720064877257515,0.018077923036017206,0.5962072208191158,0.0
0.006359967934853463,0.6754145980372516,-0.0346462095392875,1.4724414094228007,0.01899952703084778,0.5964355956462554,0.0
0.010415712346087154,0.6759953490766261,-0.046162174424953135,1.4729484905540866,0.019728159722806865,0.5966794493591544,0.0
0.022310332541179298,0.6770370393994561,-0.06839541678832431,1.473639455324739,0.020713298239394932,0.5968708827433477,0.0
0.024815523506828224,0.677908209626807,-0.07828181433977065,1.4743627045560035,0.021421436882448616,0.59710534428577,0.0
0.03614187469864562,0.6793948543609531,-0.09931099550588948,1.4752250181647881,0.022347242656869656,0.5972339013208817,0.0
0.04170958813722348,0.6807965819306524,-0.11318901356550662,1.476174503000276,0.02313549426560097,0.5974097225160868,0.0
0.05272229748426652,0.6827764320690104,-0.13368302670683518,1.4772246761490406,0.024036348210005595,0.597495644066055,0.0
0.053172021729634415,0.6842052287173473,-0.14187530950578317,1.4784540256921777,0.024752270945575163,0.5977236050867855,0.0
0.06473544900252304,0.6867498259169896,-0.1633638707333292,1.4797585701805256,0.02568485008247012,0.5977476068927368,0.0
0.07612201589647528,0.6898114281813634,-0.18554792957596972,1.4813368584652873,0.026680864831177,0.5977681201294428,0.0
0.07745794764469281,0.6918281770007552,-0.19482350905535212,1.48291796801691,0.027418999407087686,0.5979594521638654,0.0
0.09027787516942644,0.6956451345451938,-0.2188090366498691,1.4847533286298253,0.028448833341147235,0.5978961231597228,0.0
0.09558989568322662,0.698197192227091,-0.23152669020892347,1.4862412625549588,0.029162458083703865,0.5979807406804128,0.0
